sender_iso3,recipient_iso3,year,arms_tiv,bilateral_debt,ucdp_troops,ucdp_weapons,ucdp_training,ucdp_funding,bilateral_aid,colonial_tie,journalist_killings,oda_received,us_intervention
BRA,AGO,2007,6.25,,0,0,0,0,609126.0,0,0.0,169870000.56915,0
BRA,AGO,2013,27.0,,0,0,0,0,,0,0.0,176877668.388653,0
BRA,ARG,2007,1.48,,0,0,0,0,64979.0,0,0.0,70149998.0892985,0
BRA,BFA,2011,13.5,,0,0,0,0,,0,0.0,594560005.377978,0
BRA,BOL,1992,0.84,,0,0,0,0,,0,0.0,534519997.321069,0
BRA,BOL,2005,0.58,,0,0,0,0,,0,0.0,481140003.345907,0
BRA,BOL,2012,4.19,,0,0,0,0,,0,0.0,393531456.245109,0
BRA,CHL,2006,3.9,,0,0,0,0,,0,0.0,91280001.282692,0
BRA,CHL,2007,1.3,,0,0,0,0,,0,0.0,95060000.4885346,0
BRA,CHL,2009,18.0,,0,0,0,0,,0,0.0,70800001.429394,0
BRA,CHL,2010,36.0,,0,0,0,0,9907.0,0,0.0,173649995.571002,0
BRA,COL,1992,18.6,,0,0,0,0,,0,1.0,228270002.080128,0
BRA,COL,1993,13.3,,0,0,0,0,,0,4.0,98919998.3533473,0
BRA,COL,2006,22.5,,0,0,0,0,,0,3.0,987430002.367124,0
BRA,COL,2007,45.0,,0,0,0,0,50889.0,0,1.0,702829998.709261,0
BRA,COL,2008,45.0,,0,0,0,0,143921.0,0,0.0,956850031.023845,0
BRA,COL,2012,1.0,,0,0,0,0,,0,2.0,739818924.041465,0
BRA,COM,2012,1.04,,0,0,0,0,,0,0.0,43292857.3167883,0
BRA,CPV,1998,2.65,,0,0,0,0,,0,0.0,100029999.544844,0
BRA,DOM,2009,9.0,,0,0,0,0,16060.0,0,0.0,118289999.779314,0
BRA,DOM,2010,27.0,,0,0,0,0,,0,0.0,172440002.635121,0
BRA,ECU,2006,17.0,,0,0,0,0,105410.0,0,1.0,199409998.565912,0
BRA,ECU,2010,63.0,,0,0,0,0,356673.0,0,0.0,151049999.020994,0
BRA,ECU,2011,18.0,,0,0,0,0,,0,0.0,156810000.628233,0
BRA,FRA,1993,3.8,,0,0,0,0,,0,0.0,,0
BRA,FRA,1995,38.0,,0,0,0,0,,0,0.0,,0
BRA,FRA,1996,26.6,,0,0,0,0,,0,0.0,,0
BRA,FRA,1997,26.6,,0,0,0,0,,0,0.0,,0
BRA,GBR,1992,45.6,,0,0,0,0,,0,0.0,,0
BRA,GBR,1993,15.2,,0,0,0,0,,0,0.0,,0
BRA,GRC,2008,48.0,,0,0,0,0,,0,0.0,,0
BRA,IDN,2012,18.0,,0,0,0,0,,0,1.0,47138956.3754206,0
BRA,MEX,2004,36.0,,0,0,0,0,,0,4.0,93880001.5226006,0
BRA,MRT,2012,9.0,,0,0,0,0,,0,0.0,227421218.734235,0
BRA,MYS,2002,19.6,,0,0,0,0,,0,0.0,85970000.9953231,0
BRA,MYS,2010,17.1,,0,0,0,0,,0,0.0,-13609998.7048656,0
BRA,NAM,2004,10.0,,0,0,0,0,,0,0.0,140609997.680411,0
BRA,NAM,2009,10.6,,0,0,0,0,,0,0.0,281730001.032352,0
BRA,NGA,1994,54.0,,0,0,0,0,,0,0.0,74179999.5172769,0
BRA,PAK,2013,3.0,,0,0,0,0,,0,8.0,1867096837.80558,0
BRA,PER,1993,7.95,,0,0,0,0,,0,1.0,545910000.868142,0
BRA,PRY,2005,0.58,,0,0,0,0,,0,0.0,60719999.037683,0
BRA,PRY,2010,2.7,,0,0,0,0,3046668.0,0,0.0,97019999.5487928,0
BRA,QAT,1992,23.1,,0,0,0,0,,0,0.0,1299999.98025596,0
BRA,SAU,1992,9.5,,0,0,0,0,,0,0.0,48149999.8867512,0
BRA,URY,2006,0.86,,0,0,0,0,94107.0,0,0.0,17600000.2920627,0
BRA,URY,2009,6.25,,0,0,0,0,21428.0,0,0.0,44229999.5794893,0
BRN,IDN,2011,24.0,,0,0,0,0,,0,0.0,242109976.619482,0
CAN,AGO,1998,2.1,3255000.0,0,0,0,0,5244616.0,0,1.0,279890001.91167,0
CAN,AGO,2013,3.0,,0,0,0,0,383470.0,0,0.0,176877668.388653,0
CAN,ARE,2010,2.0,,0,0,0,0,,0,0.0,,0
CAN,ARE,2011,11.0,,0,0,0,0,,0,0.0,,0
CAN,ARE,2012,9.5,,0,0,0,0,,0,0.0,,0
CAN,ARE,2013,4.5,,0,0,0,0,,0,0.0,,0
CAN,AUS,1994,5.67,,0,0,0,0,,0,0.0,,0
CAN,AUS,1995,15.39,,0,0,0,0,,0,0.0,,0
CAN,AUS,1996,8.91,,0,0,0,0,,0,0.0,,0
CAN,AUS,2002,1.35,,0,0,0,0,,0,0.0,,0
CAN,AUS,2003,18.09,,0,0,0,0,,0,0.0,,0
CAN,AUS,2004,14.85,,0,0,0,0,,0,0.0,,0
CAN,AUS,2005,6.210000000000001,,0,0,0,0,,0,0.0,,0
CAN,BEL,2000,6.0,,0,0,0,0,,0,0.0,,0
CAN,BEL,2002,6.0,,0,0,0,0,,0,0.0,,0
CAN,BEL,2004,6.0,,0,0,0,0,,0,0.0,,0
CAN,BFA,2011,1.5,,0,0,0,0,18774754.0,0,0.0,594560005.377978,0
CAN,BGR,2004,2.1,,0,0,0,0,,0,0.0,598760012.770072,0
CAN,BRA,2000,1.44,324839250.7,0,0,0,0,17087810.0,0,1.0,239510000.716895,0
CAN,BRA,2002,10.0,170603136.3,0,0,0,0,18452266.0,0,2.0,213040000.321343,0
CAN,BRA,2003,6.0,136510214.4,0,0,0,0,8532965.0,0,2.0,205749998.969957,0
CAN,BRA,2004,6.0,102631060.8,0,0,0,0,36557765.0,0,3.0,154629998.611286,0
CAN,BRA,2005,6.0,201762802.5,0,0,0,0,3158723.0,0,1.0,191730001.421645,0
CAN,BRA,2006,12.0,103165000.0,0,0,0,0,7842613.0,0,0.0,83760001.2533366,0
CAN,BRA,2007,13.08,115865000.0,0,0,0,0,8493258.0,0,1.0,296040005.479007,0
CAN,BRA,2008,9.0,96897000.0,0,0,0,0,9977685.0,0,0.0,427699998.874218,0
CAN,BRA,2009,9.0,70498000.0,0,0,0,0,6055673.0,0,1.0,328290002.254769,0
CAN,BRA,2010,5.0,44297000.0,0,0,0,0,2844706.0,0,1.0,420859992.938116,0
CAN,BRA,2011,5.0,29569000.0,0,0,0,0,2766716.0,0,6.0,799150007.782504,0
CAN,BRA,2012,2.5,14843000.0,0,0,0,0,3280573.0,0,5.0,1268111640.44216,0
CAN,BRN,1997,1.4,,0,0,0,0,,0,0.0,,0
CAN,BWA,1996,15.84,0.0,0,0,0,0,320282.0,0,0.0,70560000.9225309,0
CAN,BWA,1997,52.8,,0,0,0,0,357981.0,0,0.0,120680000.919849,0
CAN,BWA,2000,26.4,,0,0,0,0,274951.0,0,0.0,27980000.1643598,0
CAN,BWA,2013,1.75,,0,0,0,0,456901.0,0,0.0,104008473.450318,0
CAN,CHE,2008,3.0,,0,0,0,0,,0,0.0,,0
CAN,CHE,2012,1.0,,0,0,0,0,,0,0.0,,0
CAN,CHL,1995,20.0,,0,0,0,0,2944682.0,0,0.0,155369998.166338,0
CAN,CHL,2009,2.0,,0,0,0,0,2695273.0,0,0.0,70800001.429394,0
CAN,CHL,2010,5.5,,0,0,0,0,4101671.0,0,0.0,173649995.571002,0
CAN,CHL,2011,3.0,,0,0,0,0,1862208.0,0,0.0,152460000.235587,0
CAN,CMR,2013,3.0,,0,0,0,0,1183962.0,0,0.0,447315633.304417,0
CAN,COL,1992,2.45,199046279.3,0,0,0,0,5329094.0,0,1.0,228270002.080128,0
CAN,COL,1993,2.45,165932621.5,0,0,0,0,4930766.0,0,4.0,98919998.3533473,0
CAN,COL,2003,5.0,6769320.4,0,0,0,0,8459822.0,0,6.0,798729973.76509,1
CAN,COL,2006,2.5,5223528.7,0,0,0,0,9021375.0,0,3.0,987430002.367124,0
CAN,COL,2007,5.0,5678263.1,0,0,0,0,11795697.0,0,1.0,702829998.709261,0
CAN,COL,2008,9.5,4197507.5,0,0,0,0,25224512.0,0,0.0,956850031.023845,0
CAN,COL,2009,1.5,4456308.4,0,0,0,0,36322269.0,0,3.0,1044590024.86803,0
CAN,COL,2010,2.5,4186410.5,0,0,0,0,45824176.0,0,2.0,614590000.890196,0
CAN,COL,2013,3.0,2655728.6,0,0,0,0,35377674.0,0,2.0,809583983.454853,0
CAN,CZE,2011,6.0,,0,0,0,0,,0,0.0,,0
CAN,DNK,1999,20.0,,0,0,0,0,,0,0.0,,0
CAN,DNK,2001,40.0,,0,0,0,0,,0,0.0,,0
CAN,DOM,2005,2.24,28192155.4,0,0,0,0,250521.0,0,0.0,81699999.3026256,0
CAN,DOM,2009,1.0,35367358.3,0,0,0,0,3978876.0,0,0.0,118289999.779314,0
CAN,DOM,2010,3.0,29429254.8,0,0,0,0,1947393.0,0,0.0,172440002.635121,0
CAN,DZA,2005,3.0,347788231.1,0,0,0,0,4667910.0,0,0.0,323720003.100112,0
CAN,DZA,2006,6.0,36133726.6,0,0,0,0,7180250.0,0,0.0,192819998.394698,0
CAN,ECU,2010,7.0,21069061.9,0,0,0,0,1564137.0,0,0.0,151049999.020994,0
CAN,ECU,2011,2.0,19528102.8,0,0,0,0,1316085.0,0,0.0,156810000.628233,0
CAN,ECU,2012,0.96,17538923.2,0,0,0,0,1017316.0,0,1.0,156302457.28977,0
CAN,ECU,2013,0.96,14921466.3,0,0,0,0,506175.0,0,0.0,152261358.788703,0
CAN,EGY,2011,4.5,374946413.3,0,0,0,0,17305820.0,0,2.0,299689991.751686,0
CAN,EGY,2012,1.6,342533196.4,0,0,0,0,716534.0,0,1.0,1073309202.70085,0
CAN,EGY,2013,7.5,281136854.9,0,0,0,0,3791469.0,0,7.0,304435065.78356,0
CAN,ESP,1994,4.0,,0,0,0,0,,0,0.0,,0
CAN,ESP,1995,4.0,,0,0,0,0,,0,0.0,,0
CAN,ESP,1998,2.0,,0,0,0,0,,0,0.0,,0
CAN,ESP,2000,2.0,,0,0,0,0,,0,1.0,,0
CAN,ESP,2001,1.5,,0,0,0,0,,0,0.0,,0
CAN,ESP,2002,3.0,,0,0,0,0,,0,0.0,,0
CAN,ESP,2003,3.0,,0,0,0,0,,0,0.0,,0
CAN,ESP,2004,3.0,,0,0,0,0,,0,0.0,,0
CAN,ESP,2005,3.0,,0,0,0,0,,0,0.0,,0
CAN,FIN,2007,3.0,,0,0,0,0,,0,0.0,,0
CAN,FIN,2011,1.5,,0,0,0,0,,0,0.0,,0
CAN,FRA,1992,15.0,,0,0,0,0,,0,0.0,,0
CAN,FRA,1993,15.7,,0,0,0,0,,0,0.0,,0
CAN,FRA,1994,15.0,,0,0,0,0,,0,0.0,,0
CAN,FRA,1995,14.5,,0,0,0,0,,0,0.0,,0
CAN,FRA,1996,4.9,,0,0,0,0,,0,0.0,,0
CAN,FRA,1997,4.9,,0,0,0,0,,0,0.0,,0
CAN,GBR,2007,125.0,,0,0,0,0,,0,0.0,,0
CAN,GHA,2011,1.5,,0,0,0,0,14522329.0,0,0.0,971319991.15087,0
CAN,GHA,2012,1.5,,0,0,0,0,89715192.0,0,0.0,929780554.784461,0
CAN,GRC,2000,1.5,,0,0,0,0,,0,0.0,,0
CAN,GRC,2001,6.0,,0,0,0,0,,0,0.0,,0
CAN,GRC,2002,7.5,,0,0,0,0,,0,0.0,,0
CAN,GRC,2003,7.5,,0,0,0,0,,0,0.0,,0
CAN,GRC,2004,20.0,,0,0,0,0,,0,0.0,,0
CAN,GRC,2005,20.0,,0,0,0,0,,0,0.0,,0
CAN,HRV,1997,5.95,,0,0,0,0,767580.0,0,0.0,38510000.3853441,0
CAN,IDN,2003,2.1,452664496.2,0,0,0,0,51052370.0,0,2.0,1638590033.4213,1
CAN,IDN,2005,0.35,513480243.8,0,0,0,0,112208346.0,0,0.0,2333800004.69088,0
CAN,IDN,2007,0.7,422740381.3,0,0,0,0,46098346.0,0,0.0,525979990.856722,0
CAN,IDN,2008,1.05,342781985.3,0,0,0,0,26405960.0,0,0.0,648179999.370128,0
CAN,IDN,2011,0.35,268763365.5,0,0,0,0,17243515.0,0,0.0,242109976.619482,0
CAN,IDN,2012,7.45,246516834.5,0,0,0,0,11833554.0,0,1.0,47138956.3754206,0
CAN,IDN,2013,4.5,261194182.6,0,0,0,0,59411830.0,0,0.0,79689936.5137805,0
CAN,IND,2013,10.5,34221555.1,0,0,0,0,4353297.0,0,6.0,1972791591.29225,0
CAN,IRL,1994,5.0,,0,0,0,0,,0,0.0,,0
CAN,IRL,1999,28.5,,0,0,0,0,,0,0.0,,0
CAN,IRL,2001,28.5,,0,0,0,0,,0,0.0,,0
CAN,IRL,2004,2.8,,0,0,0,0,,0,0.0,,0
CAN,IRQ,2005,0.33,,0,0,0,0,541614239.0,0,27.0,22028320132.7175,1
CAN,IRQ,2006,0.33,,0,0,0,0,38605527.0,0,55.0,8842799815.35114,1
CAN,IRQ,2007,0.66,,0,0,0,0,12960746.0,0,51.0,9142370101.28797,1
CAN,IRQ,2008,0.44,,0,0,0,0,159673350.0,0,16.0,9802649983.20118,1
CAN,IRQ,2009,2.0,,0,0,0,0,8341930.0,0,4.0,2686690061.61578,1
CAN,IRQ,2010,5.5,,0,0,0,0,5373102.0,0,9.0,2048349986.11174,1
CAN,ISR,2007,1.0,,0,0,0,0,,0,2.0,,0
CAN,ISR,2008,1.0,,0,0,0,0,,0,1.0,,0
CAN,ISR,2009,6.0,,0,0,0,0,,0,1.0,,0
CAN,ISR,2010,6.0,,0,0,0,0,,0,0.0,,0
CAN,ISR,2011,1.0,,0,0,0,0,,0,0.0,,0
CAN,ISR,2012,0.5,,0,0,0,0,,0,2.0,,0
CAN,JAM,2006,0.15,15682921.1,0,0,0,0,1263888.0,0,0.0,32579998.5937774,0
CAN,JAM,2007,0.15,11634622.6,0,0,0,0,2641261.0,0,0.0,23120001.1838228,0
CAN,JOR,2003,1.5,12411000.0,0,0,0,0,12556700.0,0,0.0,1135300001.75908,0
CAN,JOR,2004,1.5,13784000.0,0,0,0,0,26343383.0,0,0.0,488780000.157654,0
CAN,KAZ,2013,3.0,,0,0,0,0,75913.0,0,0.0,24918465.2697295,0
CAN,KHM,2012,3.0,,0,0,0,0,8610136.0,0,1.0,668559930.738062,0
CAN,KOR,2000,1.75,,0,0,0,0,,0,0.0,9999.99977648258,0
CAN,KOR,2001,7.0,,0,0,0,0,,0,0.0,,0
CAN,KOR,2002,7.0,,0,0,0,0,,0,0.0,,0
CAN,KOR,2003,7.0,,0,0,0,0,42158.0,0,0.0,170000.001788139,0
CAN,KOR,2004,5.25,,0,0,0,0,,0,0.0,1019999.98092651,0
CAN,KOR,2005,3.5,,0,0,0,0,,0,0.0,,0
CAN,KOR,2006,3.5,,0,0,0,0,,0,0.0,,0
CAN,KOR,2007,1.75,,0,0,0,0,,0,0.0,,0
CAN,LAO,2012,3.0,,0,0,0,0,1354658.0,0,0.0,297432690.022513,0
CAN,LAO,2013,3.0,,0,0,0,0,506873.0,0,0.0,279178560.736589,0
CAN,MAR,2011,10.0,73825134.2,0,0,0,0,1627924.0,0,0.0,1251009978.19565,0
CAN,MAR,2012,2.0,71764431.6,0,0,0,0,9024349.0,0,0.0,1374597909.74855,0
CAN,MEX,1992,0.7,296869222.5,0,0,0,0,18015023.0,0,0.0,308420003.186912,0
CAN,MEX,2002,9.0,117721998.7,0,0,0,0,7680417.0,0,0.0,98640001.4236569,0
CAN,MEX,2006,0.7,222327956.0,0,0,0,0,3550201.0,0,7.0,226570002.947003,0
CAN,MEX,2009,3.0,267487616.0,0,0,0,0,4290867.0,0,8.0,165009994.516149,0
CAN,MEX,2010,3.0,712315200.2,0,0,0,0,1116899.0,0,10.0,428150006.82883,0
CAN,MEX,2011,9.0,808889699.8,0,0,0,0,2516914.0,0,8.0,932600000.862032,0
CAN,MEX,2012,3.0,1017374333.0,0,0,0,0,13416607.0,0,6.0,367011791.268363,0
CAN,MRT,2012,1.0,,0,0,0,0,3794798.0,0,0.0,227421218.734235,0
CAN,MYS,2001,3.15,,0,0,0,0,2262488.0,0,0.0,25389999.4567036,0
CAN,MYS,2007,3.5,,0,0,0,0,423614.0,0,0.0,192780000.690371,0
CAN,NGA,2009,1.0,,0,0,0,0,9862792.0,0,1.0,770199998.609721,0
CAN,NGA,2010,1.0,,0,0,0,0,7246766.0,0,3.0,906329975.850881,0
CAN,NLD,1995,12.0,,0,0,0,0,,0,0.0,,0
CAN,NLD,1996,36.0,,0,0,0,0,,0,0.0,,0
CAN,NLD,1997,1.05,,0,0,0,0,,0,0.0,,0
CAN,NZL,2003,61.5,,0,0,0,0,,0,0.0,,0
CAN,NZL,2004,61.8,,0,0,0,0,,0,0.0,,0
CAN,OMN,2000,3.5,,0,0,0,0,,0,0.0,9210000.25048851,0
CAN,OMN,2001,0.7,,0,0,0,0,,0,0.0,8189999.94732444,0
CAN,OMN,2008,4.0,,0,0,0,0,,0,0.0,3949999.91729855,0
CAN,OMN,2013,3.0,,0,0,0,0,,0,0.0,,0
CAN,PER,2011,2.5,24000.0,0,0,0,0,23459587.0,0,3.0,576799995.902926,0
CAN,PER,2012,5.0,21000.0,0,0,0,0,36647843.0,0,0.0,364964181.878604,0
CAN,PER,2013,10.0,16000.0,0,0,0,0,55447989.0,0,1.0,337920195.817016,0
CAN,POL,2003,3.0,,0,0,0,0,101005804.0,0,0.0,1178889981.10592,0
CAN,POL,2004,4.5,,0,0,0,0,76262637.0,0,0.0,1513300036.4434,0
CAN,POL,2005,4.5,,0,0,0,0,,0,0.0,,0
CAN,POL,2007,3.0,,0,0,0,0,,0,0.0,,0
CAN,POL,2008,3.0,,0,0,0,0,,0,0.0,,0
CAN,POL,2012,4.5,,0,0,0,0,,0,0.0,,0
CAN,POL,2013,3.0,,0,0,0,0,,0,0.0,,0
CAN,PRT,1992,12.0,,0,0,0,0,,0,0.0,,0
CAN,PRT,1993,12.0,,0,0,0,0,,0,0.0,,0
CAN,PRT,2008,1.5,,0,0,0,0,,0,0.0,,0
CAN,PRT,2009,7.5,,0,0,0,0,,0,0.0,,0
CAN,PRT,2010,6.0,,0,0,0,0,,0,0.0,,0
CAN,PRT,2011,3.0,,0,0,0,0,,0,0.0,,0
CAN,ROU,2010,5.0,,0,0,0,0,,0,0.0,,0
CAN,ROU,2011,5.0,,0,0,0,0,,0,0.0,,0
CAN,SAU,1992,70.74,,0,0,0,0,,0,0.0,48149999.8867512,0
CAN,SAU,1993,71.01,,0,0,0,0,,0,0.0,21510000.2773106,0
CAN,SAU,1994,59.13,,0,0,0,0,,0,0.0,14090000.199154,0
CAN,SAU,1995,58.48,,0,0,0,0,,0,0.0,14649999.8755753,0
CAN,SAU,1996,57.28,,0,0,0,0,,0,0.0,12600000.3293157,0
CAN,SAU,1997,28.4,,0,0,0,0,,0,0.0,-2330000.20682812,0
CAN,SAU,1998,25.92,,0,0,0,0,,0,0.0,14730000.2239645,0
CAN,SAU,1999,24.03,,0,0,0,0,,0,0.0,19200000.2060085,0
CAN,SAU,2000,20.25,,0,0,0,0,,0,0.0,17990000.0952184,0
CAN,SAU,2001,5.94,,0,0,0,0,,0,0.0,10549999.9467284,0
CAN,SAU,2002,5.4,,0,0,0,0,10461.0,0,0.0,13580000.0242889,0
CAN,SAU,2003,5.67,,0,0,0,0,,0,0.0,10080000.0540912,0
CAN,SAU,2004,18.09,,0,0,0,0,,0,1.0,8660000.27209521,0
CAN,SAU,2006,8.64,,0,0,0,0,5705.0,0,0.0,11160000.2013147,0
CAN,SAU,2007,12.69,,0,0,0,0,,0,0.0,-143949993.366376,0
CAN,SAU,2008,10.8,,0,0,0,0,,0,0.0,,0
CAN,SAU,2009,3.51,,0,0,0,0,,0,0.0,,0
CAN,SAU,2011,34.56,,0,0,0,0,,0,0.0,,0
CAN,SAU,2012,41.85,,0,0,0,0,,0,0.0,,0
CAN,SAU,2013,35.1,,0,0,0,0,,0,0.0,,0
CAN,SGP,1993,4.5,,0,0,0,0,195372.0,0,0.0,22789999.9767542,0
CAN,SGP,1994,6.0,,0,0,0,0,1095750.0,0,0.0,16030000.3569573,0
CAN,SGP,1995,3.0,,0,0,0,0,1601761.0,0,0.0,15779999.6249378,0
CAN,SGP,2008,9.5,,0,0,0,0,,0,0.0,,0
CAN,SVN,1998,0.35,,0,0,0,0,,0,0.0,36279999.8130649,0
CAN,SVN,1999,2.8,,0,0,0,0,20517.0,0,0.0,28540000.4778058,0
CAN,SWE,2004,10.0,,0,0,0,0,,0,0.0,,0
CAN,SWE,2005,20.0,,0,0,0,0,,0,0.0,,0
CAN,SWE,2006,40.0,,0,0,0,0,,0,0.0,,0
CAN,SWE,2008,10.0,,0,0,0,0,,0,0.0,,0
CAN,TCD,2006,0.35,,0,0,0,0,1483310.0,0,0.0,210189998.32496,0
CAN,THA,1992,3.5,150167807.8,0,0,0,0,8742636.0,0,0.0,687230004.316196,0
CAN,THA,1993,1.5,173406768.6,0,0,0,0,18661112.0,0,0.0,553320003.436878,0
CAN,THA,1994,4.5,179886605.4,0,0,0,0,4017695.0,0,0.0,563999984.866008,0
CAN,THA,1996,1.05,167412044.9,0,0,0,0,19436164.0,0,0.0,823130009.215325,0
CAN,THA,1998,1.05,128961980.5,0,0,0,0,4512400.0,0,1.0,690349980.957806,0
CAN,THA,2009,4.5,17611260.5,0,0,0,0,782924.0,0,0.0,-71129997.7041784,0
CAN,TUR,2010,1.75,87281565.0,0,0,0,0,,0,1.0,1030899981.89546,0
CAN,TUR,2011,7.0,84554000.0,0,0,0,0,762421.0,0,0.0,3189059920.75801,0
CAN,TUR,2012,5.25,81826467.2,0,0,0,0,2879610.0,0,0.0,3039614300.83774,0
CAN,TUR,2013,3.0,79098918.3,0,0,0,0,5221042.0,0,0.0,2753286139.4838,0
CAN,TWN,1992,32.5,,0,0,0,0,,0,0.0,,0
CAN,TWN,1993,30.0,,0,0,0,0,,0,0.0,,0
CAN,URY,1992,2.1,,0,0,0,0,1808500.0,0,0.0,62609998.8482893,0
CAN,URY,2008,2.4,,0,0,0,0,697400.0,0,0.0,24179999.5731563,0
CAN,URY,2009,15.239999999999998,,0,0,0,0,1441897.0,0,0.0,44229999.5794893,0
CAN,USA,1993,7.0,,0,0,0,0,,0,1.0,,0
CAN,USA,1994,57.4,,0,0,0,0,,0,0.0,,0
CAN,USA,1995,105.94,,0,0,0,0,,0,0.0,,0
CAN,USA,1997,1.62,,0,0,0,0,,0,0.0,,0
CAN,USA,1998,2.97,,0,0,0,0,,0,0.0,,0
CAN,USA,1999,0.5,,0,0,0,0,,0,0.0,,0
CAN,USA,2000,6.5,,0,0,0,0,,0,1.0,,0
CAN,USA,2001,27.0,,0,0,0,0,,0,2.0,,0
CAN,USA,2002,127.8,,0,0,0,0,,0,0.0,,0
CAN,USA,2003,180.5,,0,0,0,0,,0,0.0,,0
CAN,USA,2004,132.5,,0,0,0,0,,0,0.0,,0
CAN,USA,2005,152.1,,0,0,0,0,,0,0.0,,0
CAN,USA,2006,175.5,,0,0,0,0,,0,0.0,,0
CAN,USA,2007,183.1,,0,0,0,0,,0,1.0,,0
CAN,USA,2008,185.5,,0,0,0,0,,0,0.0,,0
CAN,USA,2009,141.7,,0,0,0,0,,0,0.0,,0
CAN,USA,2010,142.9,,0,0,0,0,,0,0.0,,0
CAN,USA,2011,164.3,,0,0,0,0,,0,0.0,,0
CAN,USA,2012,161.5,,0,0,0,0,,0,0.0,,0
CAN,USA,2013,62.6,,0,0,0,0,,0,0.0,,0
CAN,VNM,2012,2.5,,0,0,0,0,20981387.0,0,0.0,2689805206.62665,0
CAN,VNM,2013,5.0,,0,0,0,0,29117512.0,0,0.0,2435210563.64058,0
CAN,ZAF,1994,4.2,,0,0,0,0,5666952.0,0,2.0,283749997.152016,0
CAN,ZAF,1995,8.4,,0,0,0,0,47416997.0,0,0.0,377740003.89874,0
CAN,ZAF,1996,8.4,,0,0,0,0,45112428.0,0,0.0,348970000.274479,0
CAN,ZMB,2006,3.0,0.0,0,0,0,0,1711375.0,0,0.0,1214560004.88251,0
CHE,AFG,2013,7.4,,0,0,0,0,28511080.0,0,0.0,4522279463.12725,1
CHE,ARE,2011,80.0,,0,0,0,0,,0,0.0,,0
CHE,ARE,2012,45.0,,0,0,0,0,,0,0.0,,0
CHE,AUT,2004,33.6,,0,0,0,0,,0,0.0,,0
CHE,AUT,2005,16.8,,0,0,0,0,,0,0.0,,0
CHE,BEL,2008,7.2,,0,0,0,0,,0,0.0,,0
CHE,BEL,2009,9.6,,0,0,0,0,,0,0.0,,0
CHE,BEL,2010,11.1,,0,0,0,0,,0,0.0,,0
CHE,BEL,2011,9.0,,0,0,0,0,,0,0.0,,0
CHE,BEL,2012,9.0,,0,0,0,0,,0,0.0,,0
CHE,BEL,2013,9.0,,0,0,0,0,,0,0.0,,0
CHE,BGR,2003,1.85,,0,0,0,0,13906228.0,0,0.0,406259990.699589,0
CHE,BGR,2004,11.4,,0,0,0,0,6973666.0,0,0.0,598760012.770072,0
CHE,BRA,1992,10.0,,0,0,0,0,3222259.0,0,0.0,-263980000.188574,0
CHE,BRA,1993,5.0,,0,0,0,0,5035726.0,0,0.0,165119999.371469,0
CHE,BRA,1994,5.0,,0,0,0,0,2638357.0,0,1.0,226459999.466315,0
CHE,BRA,1995,5.0,,0,0,0,0,2252988.0,0,4.0,231720000.647008,0
CHE,BRA,2007,1.5,,0,0,0,0,2317774.0,0,1.0,296040005.479007,0
CHE,BRA,2008,0.6,,0,0,0,0,2051557.0,0,0.0,427699998.874218,0
CHE,BRA,2009,1.5,,0,0,0,0,4143181.0,0,1.0,328290002.254769,0
CHE,BRA,2010,0.9,,0,0,0,0,1295220.0,0,1.0,420859992.938116,0
CHE,BRA,2011,0.9,,0,0,0,0,1554112.0,0,6.0,799150007.782504,0
CHE,BRA,2012,1.2,,0,0,0,0,989658.0,0,5.0,1268111640.44216,0
CHE,BRA,2013,1.2,,0,0,0,0,1518492.0,0,4.0,1161510875.02483,0
CHE,BRN,1997,5.0,,0,0,0,0,,0,0.0,,0
CHE,BWA,2003,4.8,,0,0,0,0,,0,0.0,25669999.8211116,0
CHE,BWA,2004,8.7,,0,0,0,0,,0,0.0,35369999.28765,0
CHE,BWA,2013,6.25,,0,0,0,0,4043.0,0,0.0,104008473.450318,0
CHE,CAN,1992,183.5,,0,0,0,0,,0,0.0,,0
CHE,CAN,1993,41.48,,0,0,0,0,,0,0.0,,0
CHE,CAN,1996,21.06,,0,0,0,0,,0,0.0,,0
CHE,CAN,1997,21.06,,0,0,0,0,,0,0.0,,1
CHE,CAN,1998,12.69,,0,0,0,0,,0,1.0,,0
CHE,CHL,1992,11.35,,0,0,0,0,2240929.0,0,0.0,130960001.939908,0
CHE,CHL,1994,0.81,,0,0,0,0,1698311.0,0,0.0,149149999.607354,0
CHE,CHL,1995,1.35,,0,0,0,0,1239916.0,0,0.0,155369998.166338,0
CHE,CHL,1996,1.35,,0,0,0,0,3121843.0,0,0.0,193069998.12834,0
CHE,CHL,1997,1.35,,0,0,0,0,1012605.0,0,0.0,124999997.712672,0
CHE,CHL,1998,1.35,,0,0,0,0,2609992.0,0,0.0,101180001.424626,0
CHE,CHL,1999,1.35,,0,0,0,0,2675998.0,0,0.0,67900000.6727875,0
CHE,CHL,2000,0.54,,0,0,0,0,1011576.0,0,0.0,46430001.9834191,0
CHE,CHL,2006,17.42,,0,0,0,0,1160536.0,0,0.0,91280001.282692,0
CHE,CHN,1997,32.5,,0,0,0,0,10909247.0,0,0.0,1268830000.43221,0
CHE,CHN,1998,32.5,,0,0,0,0,661181.0,0,0.0,1779800020.94432,0
CHE,CHN,1999,65.0,,0,0,0,0,6540474.0,0,0.0,1893589966.87644,1
